,week,category,weekly_rank,show_title,season_title,weekly_hours_viewed,runtime,weekly_views,cumulative_weeks_in_top_10,is_staggered_launch,runtime_override_flag,episode_launch_dtls
4496,2023-02-05,Films (Non-English),7,I Like It But It Scares Me,,4510000,,,1,False,,
4497,2023-02-05,Films (Non-English),8,Mission Majnu,,3280000,,,3,False,,
4498,2023-02-05,Films (Non-English),9,JUNG_E,,2880000,,,3,False,,
4499,2023-02-05,Films (Non-English),10,Troll,,2650000,,,10,False,,
4500,2023-02-05,TV (English),1,Lockwood & Co.,Lockwood & Co.: Season 1,39420000,,,2,False,,
4501,2023-02-05,TV (English),2,Ginny & Georgia,Ginny & Georgia: Season 2,38090000,,,5,False,,
4502,2023-02-05,TV (English),3,Wednesday,Wednesday: Season 1,28230000,,,11,False,,
4503,2023-02-05,TV (English),4,Ginny & Georgia,Ginny & Georgia: Season 1,22550000,,,5,False,,
4504,2023-02-05,TV (English),5,New Amsterdam,New Amsterdam: Season 1,18960000,,,5,False,,
4505,2023-02-05,TV (English),6,Vikings: Valhalla,Vikings: Valhalla: Season 2,14840000,,,4,False,,
4506,2023-02-05,TV (English),7,New Amsterdam,New Amsterdam: Season 2,9370000,,,1,False,,
4507,2023-02-05,TV (English),8,That '90s Show,That '90s Show: Part 1,9370000,,,3,False,,
4508,2023-02-05,TV (English),9,Freeridge,Freeridge: Season 1,8270000,,,1,False,,
4509,2023-02-05,TV (English),10,New Amsterdam,New Amsterdam: Season 3,7910000,,,1,False,,
4510,2023-02-05,TV (Non-English),1,The Snow Girl,The Snow Girl 1.,50240000,,,2,False,,
4511,2023-02-05,TV (Non-English),2,Physical: 100,Physical: 100: Season 1,31300000,,,2,False,,
4512,2023-02-05,TV (Non-English),3,La Reina del Sur,La Reina del Sur: Season 3,25730000,,,6,False,,
4513,2023-02-05,TV (Non-English),4,Record of Ragnarok,Record of Ragnarok: Season 2,18880000,,,2,False,,
4514,2023-02-05,TV (Non-English),5,Crash Course in Romance,Crash Course in Romance: Limited Series,15550000,,,1,False,,
4515,2023-02-05,TV (Non-English),6,The Endless Night,The Endless Night: Limited Series,14950000,,,2,False,,
4516,2023-02-05,TV (Non-English),7,Alchemy of Souls,Alchemy of Souls: Part 2,11520000,,,6,False,,
4517,2023-02-05,TV (Non-English),8,Women at War,Women at War: Limited Series,11230000,,,3,False,,
4518,2023-02-05,TV (Non-English),9,The Interest of Love,The Interest of Love: Limited Series,10950000,,,1,False,,
4519,2023-02-05,TV (Non-English),10,Shahmaran,Shahmaran: Season 1,10700000,,,3,False,,
4520,2023-01-29,Films (English),1,You People,,55650000,,,1,False,,
4521,2023-01-29,Films (English),2,Inheritance,,11550000,,,2,False,,
4522,2023-01-29,Films (English),3,Glass Onion: A Knives Out Mystery,,9670000,,,6,False,,
4523,2023-01-29,Films (English),4,Puss in Boots,,6010000,,,2,False,,
4524,2023-01-29,Films (English),5,Devotion,,5910000,,,1,False,,
4525,2023-01-29,Films (English),6,Dog Gone,,5800000,,,3,False,,
4526,2023-01-29,Films (English),7,The Pale Blue Eye,,5460000,,,4,False,,
4527,2023-01-29,Films (English),8,Sing,,5320000,,,8,False,,
4528,2023-01-29,Films (English),9,Roald Dahl's Matilda The Musical,,4600000,,,5,False,,
4529,2023-01-29,Films (English),10,Trolls,,3790000,,,5,False,,
4530,2023-01-29,Films (Non-English),1,Narvik,,37980000,,,1,False,,
4531,2023-01-29,Films (Non-English),2,JUNG_E,,17620000,,,2,False,,
4532,2023-01-29,Films (Non-English),3,Mission Majnu,,10340000,,,2,False,,
4533,2023-01-29,Films (Non-English),4,All Quiet on the Western Front,,8170000,,,10,False,,
4534,2023-01-29,Films (Non-English),5,The Price of Family,,6340000,,,1,False,,
4535,2023-01-29,Films (Non-English),6,An Action Hero,,4490000,,,1,False,,
4536,2023-01-29,Films (Non-English),7,Troll,,2570000,,,9,False,,
4537,2023-01-29,Films (Non-English),8,Dhamaka,,2550000,,,1,False,,
4538,2023-01-29,Films (Non-English),9,Air Force The Movie: Danger Close,,2190000,,,1,False,,
4539,2023-01-29,Films (Non-English),10,My Name Is Vendetta,,1990000,,,7,False,,
4540,2023-01-29,TV (English),1,Ginny & Georgia,Ginny & Georgia: Season 2,55610000,,,4,False,,
4541,2023-01-29,TV (English),2,Wednesday,Wednesday: Season 1,35860000,,,10,False,,
4542,2023-01-29,TV (English),3,Ginny & Georgia,Ginny & Georgia: Season 1,31140000,,,4,False,,
4543,2023-01-29,TV (English),4,That '90s Show,That '90s Show: Part 1,26250000,,,2,False,,
4544,2023-01-29,TV (English),5,Vikings: Valhalla,Vikings: Valhalla: Season 2,25120000,,,3,False,,
4545,2023-01-29,TV (English),6,Lockwood & Co.,Lockwood & Co.: Season 1,25120000,,,1,False,,
4546,2023-01-29,TV (English),7,New Amsterdam,New Amsterdam: Season 1,14320000,,,4,False,,
4547,2023-01-29,TV (English),8,Bling Empire: New York,Bling Empire: New York: Season 1,14280000,,,1,False,,
4548,2023-01-29,TV (English),9,Bake Squad,Bake Squad: Season 2,13040000,,,1,False,,
4549,2023-01-29,TV (English),10,Kaleidoscope,Kaleidoscope: Limited Series,12110000,,,4,False,,
4550,2023-01-29,TV (Non-English),1,La Reina del Sur,La Reina del Sur: Season 3,37470000,,,5,False,,
4551,2023-01-29,TV (Non-English),2,Shahmaran,Shahmaran: Season 1,33960000,,,2,False,,
4552,2023-01-29,TV (Non-English),3,The Snow Girl,The Snow Girl 1.,31830000,,,1,False,,
4553,2023-01-29,TV (Non-English),4,Women at War,Women at War: Limited Series,30280000,,,2,False,,
4554,2023-01-29,TV (Non-English),5,Record of Ragnarok,Record of Ragnarok: Season 2,29190000,,,1,False,,
4555,2023-01-29,TV (Non-English),6,The Endless Night,The Endless Night: Limited Series,28330000,,,1,False,,
4556,2023-01-29,TV (Non-English),7,Physical: 100,Physical: 100: Season 1,22510000,,,1,False,,
4557,2023-01-29,TV (Non-English),8,Fauda,Fauda: Season 4,19210000,,,2,False,,
4558,2023-01-29,TV (Non-English),9,The Glory,The Glory: Season 1,17360000,,,5,False,,
4559,2023-01-29,TV (Non-English),10,Alchemy of Souls,Alchemy of Souls: Part 1,14930000,,,19,False,,
4560,2023-01-22,Films (English),1,Dog Gone,,20910000,,,2,False,,
4561,2023-01-22,Films (English),2,The Pale Blue Eye,,12690000,,,3,False,,
4562,2023-01-22,Films (English),3,Glass Onion: A Knives Out Mystery,,12040000,,,5,False,,
4563,2023-01-22,Films (English),4,The Hatchet Wielding Hitchhiker,,8230000,,,2,False,,
4564,2023-01-22,Films (English),5,Sing,,7090000,,,7,False,,
4565,2023-01-22,Films (English),6,Roald Dahl's Matilda The Musical,,6040000,,,4,False,,
4566,2023-01-22,Films (English),7,Puss in Boots,,5860000,,,1,False,,
4567,2023-01-22,Films (English),8,A Quiet Place Part II,,4760000,,,1,False,,
4568,2023-01-22,Films (English),9,Trolls,,4080000,,,4,False,,
4569,2023-01-22,Films (English),10,Disconnect: The Wedding Planner,,3790000,,,1,False,,
4570,2023-01-22,Films (Non-English),1,JUNG_E,,19300000,,,1,False,,
4571,2023-01-22,Films (Non-English),2,Mission Majnu,,8940000,,,1,False,,
4572,2023-01-22,Films (Non-English),3,Noise,,3370000,,,2,False,,
4573,2023-01-22,Films (Non-English),4,All Quiet on the Western Front,,2800000,,,9,False,,
4574,2023-01-22,Films (Non-English),5,Troll,,2590000,,,8,False,,
4575,2023-01-22,Films (Non-English),6,RRR (Hindi),,2200000,,,17,False,,
4576,2023-01-22,Films (Non-English),7,Kaapa,,2130000,,,1,False,,
4577,2023-01-22,Films (Non-English),8,Lesson Plan,,1740000,,,3,False,,
4578,2023-01-22,Films (Non-English),9,My Name Is Vendetta,,1620000,,,6,False,,
4579,2023-01-22,Films (Non-English),10,Alkhallat+,,1570000,,,1,False,,
4580,2023-01-22,TV (English),1,Ginny & Georgia,Ginny & Georgia: Season 2,87400000,,,3,False,,
4581,2023-01-22,TV (English),2,Vikings: Valhalla,Vikings: Valhalla: Season 2,55530000,,,2,False,,
4582,2023-01-22,TV (English),3,Wednesday,Wednesday: Season 1,45740000,,,9,False,,
4583,2023-01-22,TV (English),4,Ginny & Georgia,Ginny & Georgia: Season 1,43290000,,,3,False,,
4584,2023-01-22,TV (English),5,That '90s Show,That '90s Show: Part 1,41080000,,,1,False,,
4585,2023-01-22,TV (English),6,Vikings: Valhalla,Vikings: Valhalla: Season 1,25370000,,,7,False,,
4586,2023-01-22,TV (English),7,Kaleidoscope,Kaleidoscope: Limited Series,22990000,,,3,False,,
4587,2023-01-22,TV (English),8,Emily in Paris,Emily in Paris: Season 3,15550000,,,5,False,,
4588,2023-01-22,TV (English),9,New Amsterdam,New Amsterdam: Season 1,14640000,,,3,False,,
4589,2023-01-22,TV (English),10,The Walking Dead,The Walking Dead: Season 11,11800000,,,2,False,,
4590,2023-01-22,TV (Non-English),1,La Reina del Sur,La Reina del Sur: Season 3,54090000,,,4,False,,
4591,2023-01-22,TV (Non-English),2,Women at War,Women at War: Limited Series,24530000,,,1,False,,
4592,2023-01-22,TV (Non-English),3,The Glory,The Glory: Season 1,24200000,,,4,False,,
4593,2023-01-22,TV (Non-English),4,Sky Rojo,Sky Rojo: Season 3,19070000,,,2,False,,
4594,2023-01-22,TV (Non-English),5,Shahmaran,Shahmaran: Season 1,17030000,,,1,False,,
4595,2023-01-22,TV (Non-English),6,Alice in Borderland,Alice in Borderland: Season 2,15680000,,,5,False,,
4596,2023-01-22,TV (Non-English),7,Fauda,Fauda: Season 4,12050000,,,1,False,,
4597,2023-01-22,TV (Non-English),8,Alchemy of Souls,Alchemy of Souls: Part 1,11580000,,,18,False,,
4598,2023-01-22,TV (Non-English),9,Woman of the Dead,Woman of the Dead: Season 1,11490000,,,3,False,,
4599,2023-01-22,TV (Non-English),10,Alpha Males,Alpha Males: Season 1,10570000,,,3,False,,
4600,2023-01-15,Films (English),1,The Pale Blue Eye,,39860000,,,2,False,,
4601,2023-01-15,Films (English),2,The Hatchet Wielding Hitchhiker,,21270000,,,1,False,,
4602,2023-01-15,Films (English),3,Glass Onion: A Knives Out Mystery,,19480000,,,4,False,,
4603,2023-01-15,Films (English),4,Dog Gone,,18880000,,,1,False,,
4604,2023-01-15,Films (English),5,Sing,,10400000,,,6,False,,
4605,2023-01-15,Films (English),6,Roald Dahl's Matilda The Musical,,8310000,,,3,False,,
4606,2023-01-15,Films (English),7,Jumanji: The Next Level,,6360000,,,3,False,,
4607,2023-01-15,Films (English),8,Transformers: Dark of the Moon,,5630000,,,1,False,,
4608,2023-01-15,Films (English),9,Colombiana,,4860000,,,1,False,,
4609,2023-01-15,Films (English),10,Daddy Day Care,,4850000,,,1,False,,
4610,2023-01-15,Films (Non-English),1,Noise,,7180000,,,1,False,,
4611,2023-01-15,Films (Non-English),2,How I Became a Gangster,,6960000,,,2,False,,
4612,2023-01-15,Films (Non-English),3,The Raid 2,,3840000,,,2,False,,
4613,2023-01-15,Films (Non-English),4,The Kings of the World,,3690000,,,2,False,,
4614,2023-01-15,Films (Non-English),5,Confidential Assignment 2: International,,3530000,,,1,False,,
4615,2023-01-15,Films (Non-English),6,Thai Massage,,2870000,,,1,False,,
4616,2023-01-15,Films (Non-English),7,"Farewell, Mr. Haffmann",,2850000,,,1,False,,
4617,2023-01-15,Films (Non-English),8,Troll,,2520000,,,7,False,,
4618,2023-01-15,Films (Non-English),9,All Quiet on the Western Front,,2220000,,,8,False,,
4619,2023-01-15,Films (Non-English),10,RRR (Hindi),,1820000,,,16,False,,
4620,2023-01-15,TV (English),1,Ginny & Georgia,Ginny & Georgia: Season 2,162720000,,,2,False,,
4621,2023-01-15,TV (English),2,Ginny & Georgia,Ginny & Georgia: Season 1,63230000,,,2,False,,
4622,2023-01-15,TV (English),3,Wednesday,Wednesday: Season 1,57820000,,,8,False,,
4623,2023-01-15,TV (English),4,Vikings: Valhalla,Vikings: Valhalla: Season 2,55350000,,,1,False,,
4624,2023-01-15,TV (English),5,Kaleidoscope,Kaleidoscope: Limited Series,46570000,,,2,False,,
4625,2023-01-15,TV (English),6,Vikings: Valhalla,Vikings: Valhalla: Season 1,25500000,,,6,False,,
4626,2023-01-15,TV (English),7,Emily in Paris,Emily in Paris: Season 3,25040000,,,4,False,,
4627,2023-01-15,TV (English),8,New Amsterdam,New Amsterdam: Season 1,18160000,,,2,False,,
4628,2023-01-15,TV (English),9,The Walking Dead,The Walking Dead: Season 11,17940000,,,1,False,,
4629,2023-01-15,TV (English),10,The Recruit,The Recruit: Season 1,13430000,,,5,False,,
4630,2023-01-15,TV (Non-English),1,La Reina del Sur,La Reina del Sur: Season 3,51930000,,,3,False,,
4631,2023-01-15,TV (Non-English),2,The Glory,The Glory: Season 1,40110000,,,3,False,,
4632,2023-01-15,TV (Non-English),3,Woman of the Dead,Woman of the Dead: Season 1,28690000,,,2,False,,
4633,2023-01-15,TV (Non-English),4,Alice in Borderland,Alice in Borderland: Season 2,23220000,,,4,False,,
4634,2023-01-15,TV (Non-English),5,Single’s Inferno,Single’s Inferno: Season 2,20280000,,,4,False,,
4635,2023-01-15,TV (Non-English),6,Alpha Males,Alpha Males: Season 1,15200000,,,2,False,,
4636,2023-01-15,TV (Non-English),7,Alchemy of Souls,Alchemy of Souls: Part 2,14980000,,,5,False,,
4637,2023-01-15,TV (Non-English),8,Sky Rojo,Sky Rojo: Season 3,13590000,,,1,False,,
4638,2023-01-15,TV (Non-English),9,Lady Voyeur,Lady Voyeur: Limited Series,12450000,,,2,False,,
4639,2023-01-15,TV (Non-English),10,Love Is Blind: Brazil,Love Is Blind: Brazil: Season 2,11920000,,,2,False,,
4640,2023-01-08,Films (English),1,Glass Onion: A Knives Out Mystery,,44320000,,,3,False,,
4641,2023-01-08,Films (English),2,The Pale Blue Eye,,42960000,,,1,False,,
4642,2023-01-08,Films (English),3,Jumanji: The Next Level,,17550000,,,2,False,,
4643,2023-01-08,Films (English),4,Roald Dahl's Matilda The Musical,,17500000,,,2,False,,
4644,2023-01-08,Films (English),5,White Noise,,14340000,,,2,False,,
4645,2023-01-08,Films (English),6,Honest Thief,,10200000,,,1,False,,
4646,2023-01-08,Films (English),7,Sing,,9560000,,,5,False,,
4647,2023-01-08,Films (English),8,Knives Out,,7470000,,,2,False,,
4648,2023-01-08,Films (English),9,Hard Target 2,,7460000,,,1,False,,
4649,2023-01-08,Films (English),10,Trolls,,6500000,,,3,False,,
4650,2023-01-08,Films (Non-English),1,How I Became a Gangster,,10530000,,,1,False,,
4651,2023-01-08,Films (Non-English),2,The Raid 2,,5780000,,,1,False,,
4652,2023-01-08,Films (Non-English),3,Mili,,5430000,,,2,False,,
4653,2023-01-08,Films (Non-English),4,The Kings of the World,,3950000,,,1,False,,
4654,2023-01-08,Films (Non-English),5,Troll,,3610000,,,6,False,,
4655,2023-01-08,Films (Non-English),6,Gatta Kusthi,,3600000,,,1,False,,
4656,2023-01-08,Films (Non-English),7,God's Crooked Lines,,3450000,,,5,False,,
4657,2023-01-08,Films (Non-English),8,Double XL,,3170000,,,2,False,,
4658,2023-01-08,Films (Non-English),9,7 Women and a Murder,,3080000,,,2,False,,
4659,2023-01-08,Films (Non-English),10,All Quiet on the Western Front,,2570000,,,7,False,,
4660,2023-01-08,TV (English),1,Ginny & Georgia,Ginny & Georgia: Season 2,180470000,,,1,False,,
4661,2023-01-08,TV (English),2,Kaleidoscope,Kaleidoscope: Limited Series,112320000,,,1,False,,
4662,2023-01-08,TV (English),3,Wednesday,Wednesday: Season 1,81340000,,,7,False,,
4663,2023-01-08,TV (English),4,Emily in Paris,Emily in Paris: Season 3,47780000,,,3,False,,
4664,2023-01-08,TV (English),5,Ginny & Georgia,Ginny & Georgia: Season 1,44370000,,,1,False,,
4665,2023-01-08,TV (English),6,The Recruit,The Recruit: Season 1,23580000,,,4,False,,
4666,2023-01-08,TV (English),7,MADOFF: The Monster of Wall Street,MADOFF: The Monster of Wall Street: Limited Series,23030000,,,1,False,,
4667,2023-01-08,TV (English),8,Treason,Treason: Limited Series,18460000,,,2,False,,
4668,2023-01-08,TV (English),9,The Witcher: Blood Origin,The Witcher: Blood Origin: Limited Series,17610000,,,3,False,,
4669,2023-01-08,TV (English),10,New Amsterdam,New Amsterdam: Season 1,14800000,,,1,False,,
4670,2023-01-08,TV (Non-English),1,The Glory,The Glory: Season 1,82480000,,,2,False,,
4671,2023-01-08,TV (Non-English),2,La Reina del Sur,La Reina del Sur: Season 3,79250000,,,2,False,,
4672,2023-01-08,TV (Non-English),3,Alice in Borderland,Alice in Borderland: Season 2,41840000,,,3,False,,
4673,2023-01-08,TV (Non-English),4,Lady Voyeur,Lady Voyeur: Limited Series,34370000,,,1,False,,
4674,2023-01-08,TV (Non-English),5,Woman of the Dead,Woman of the Dead: Season 1,20740000,,,1,False,,
4675,2023-01-08,TV (Non-English),6,Alchemy of Souls,Alchemy of Souls: Part 2,20510000,,,4,False,,
4676,2023-01-08,TV (Non-English),7,Alice in Borderland,Alice in Borderland: Season 1,19130000,,,8,False,,
4677,2023-01-08,TV (Non-English),8,Alpha Males,Alpha Males: Season 1,19090000,,,1,False,,
4678,2023-01-08,TV (Non-English),9,Single’s Inferno,Single’s Inferno: Season 2,18340000,,,3,False,,
4679,2023-01-08,TV (Non-English),10,Love Is Blind: Brazil,Love Is Blind: Brazil: Season 2,14280000,,,1,False,,
4680,2023-01-01,Films (English),1,Glass Onion: A Knives Out Mystery,,127250000,,,2,False,,
4681,2023-01-01,Films (English),2,Roald Dahl's Matilda The Musical,,41060000,,,1,False,,
4682,2023-01-01,Films (English),3,Knives Out,,16760000,,,1,False,,
4683,2023-01-01,Films (English),4,White Noise,,14750000,,,1,False,,
4684,2023-01-01,Films (English),5,The Invitation,,12200000,,,1,False,,
4685,2023-01-01,Films (English),6,Guillermo del Toro’s Pinocchio,,10910000,,,4,False,,
4686,2023-01-01,Films (English),7,Trolls,,9980000,,,2,False,,
4687,2023-01-01,Films (English),8,After Ever Happy,,7220000,,,1,False,,
4688,2023-01-01,Films (English),9,How the Grinch Stole Christmas,,7190000,,,3,False,,
4689,2023-01-01,Films (English),10,Bullet Train,,6940000,,,5,False,,
4690,2023-01-01,Films (Non-English),1,7 Women and a Murder,,9980000,,,1,False,,
4691,2023-01-01,Films (Non-English),2,Troll,,6650000,,,5,False,,
4692,2023-01-01,Films (Non-English),3,A Not So Merry Christmas,,6220000,,,2,False,,
4693,2023-01-01,Films (Non-English),4,God's Crooked Lines,,5600000,,,4,False,,
4694,2023-01-01,Films (Non-English),5,The Big 4,,5440000,,,3,False,,
4695,2023-01-01,Films (Non-English),6,Double XL,,5240000,,,1,False,,
4696,2023-01-01,Films (Non-English),7,My Name Is Vendetta,,4390000,,,5,False,,
4697,2023-01-01,Films (Non-English),8,Mili,,3370000,,,1,False,,
4698,2023-01-01,Films (Non-English),9,All Quiet on the Western Front,,3320000,,,6,False,,
4699,2023-01-01,Films (Non-English),10,Tara VS. Bilal,,3100000,,,1,False,,
4700,2023-01-01,TV (English),1,Wednesday,Wednesday: Season 1,103960000,,,6,False,,
4701,2023-01-01,TV (English),2,Emily in Paris,Emily in Paris: Season 3,95330000,,,2,False,,
4702,2023-01-01,TV (English),3,The Witcher: Blood Origin,The Witcher: Blood Origin: Limited Series,64520000,,,2,False,,
4703,2023-01-01,TV (English),4,Treason,Treason: Limited Series,56060000,,,1,False,,
4704,2023-01-01,TV (English),5,The Recruit,The Recruit: Season 1,43360000,,,3,False,,
4705,2023-01-01,TV (English),6,Harry & Meghan,Harry & Meghan: Limited Series,22530000,,,4,False,,
4706,2023-01-01,TV (English),7,Emily in Paris,Emily in Paris: Season 2,15210000,,,6,False,,
4707,2023-01-01,TV (English),8,Emily in Paris,Emily in Paris: Season 1,14550000,,,4,False,,
4708,2023-01-01,TV (English),9,Sonic Prime,Sonic Prime: Season 1,13400000,,,3,False,,
4709,2023-01-01,TV (English),10,Firefly Lane,Firefly Lane: Season 2,12770000,,,5,False,,
4710,2023-01-01,TV (Non-English),1,Alice in Borderland,Alice in Borderland: Season 2,74300000,,,2,False,,
4711,2023-01-01,TV (Non-English),2,Alice in Borderland,Alice in Borderland: Season 1,30220000,,,7,False,,
4712,2023-01-01,TV (Non-English),3,The Glory,The Glory: Season 1,25410000,,,1,False,,
4713,2023-01-01,TV (Non-English),4,Daughter From Another Mother,Daughter From Another Mother: Season 3,22490000,,,1,False,,
4714,2023-01-01,TV (Non-English),5,La Reina del Sur,La Reina del Sur: Season 3,22410000,,,1,False,,
4715,2023-01-01,TV (Non-English),6,Alchemy of Souls,Alchemy of Souls: Part 2,17170000,,,3,False,,
4716,2023-01-01,TV (Non-English),7,Single’s Inferno,Single’s Inferno: Season 2,14880000,,,2,False,,
4717,2023-01-01,TV (Non-English),8,The Unbroken Voice,The Unbroken Voice: Season 1,14020000,,,6,False,,
4718,2023-01-01,TV (Non-English),9,Til Money Do Us Part,Til Money Do Us Part: Season 1,13330000,,,11,False,,
4719,2023-01-01,TV (Non-English),10,Reborn Rich,Reborn Rich: Limited Series,11980000,,,6,False,,
