,country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10
20955,Bolivia,BO,2023-01-15,TV,6,Hajime no Ippo: The Fighting!,Hajime no Ippo: The Fighting!: Season 1,2
20956,Bolivia,BO,2023-01-15,TV,7,Boys Over Flowers,Boys Over Flowers: Volume 1,31
20957,Bolivia,BO,2023-01-15,TV,8,La Reina del Sur,La Reina del Sur: Season 1,3
20958,Bolivia,BO,2023-01-15,TV,9,The Glory,The Glory: Season 1,2
20959,Bolivia,BO,2023-01-15,TV,10,"Pablo Escobar, el patrón del mal","Pablo Escobar, el patrón del mal: Season 1",64
20960,Bolivia,BO,2023-01-08,Films,1,Sing,,1
20961,Bolivia,BO,2023-01-08,Films,2,Jumanji: The Next Level,,1
20962,Bolivia,BO,2023-01-08,Films,3,Honest Thief,,1
20963,Bolivia,BO,2023-01-08,Films,4,Brawl in Cell Block 99,,1
20964,Bolivia,BO,2023-01-08,Films,5,Hard Target 2,,1
20965,Bolivia,BO,2023-01-08,Films,6,The Pale Blue Eye,,1
20966,Bolivia,BO,2023-01-08,Films,7,Guillermo del Toro’s Pinocchio,,5
20967,Bolivia,BO,2023-01-08,Films,8,Roald Dahl's Matilda The Musical,,2
20968,Bolivia,BO,2023-01-08,Films,9,Ad Astra,,1
20969,Bolivia,BO,2023-01-08,Films,10,Glass Onion: A Knives Out Mystery,,3
20970,Bolivia,BO,2023-01-08,TV,1,La Reina del Sur,La Reina del Sur: Season 3,2
20971,Bolivia,BO,2023-01-08,TV,2,Wednesday,Wednesday: Season 1,7
20972,Bolivia,BO,2023-01-08,TV,3,Ginny & Georgia,Ginny & Georgia: Season 2,1
20973,Bolivia,BO,2023-01-08,TV,4,Til Money Do Us Part,Til Money Do Us Part: Season 1,12
20974,Bolivia,BO,2023-01-08,TV,5,Kaleidoscope,Kaleidoscope: Limited Series,1
20975,Bolivia,BO,2023-01-08,TV,6,Hajime no Ippo: The Fighting!,Hajime no Ippo: The Fighting!: Season 1,1
20976,Bolivia,BO,2023-01-08,TV,7,The Glory,The Glory: Season 1,1
20977,Bolivia,BO,2023-01-08,TV,8,Alice in Borderland,Alice in Borderland: Season 2,3
20978,Bolivia,BO,2023-01-08,TV,9,Daughter From Another Mother,Daughter From Another Mother: Season 3,2
20979,Bolivia,BO,2023-01-08,TV,10,Boys Over Flowers,Boys Over Flowers: Volume 1,30
20980,Bolivia,BO,2023-01-01,Films,1,Roald Dahl's Matilda The Musical,,1
20981,Bolivia,BO,2023-01-01,Films,2,Glass Onion: A Knives Out Mystery,,2
20982,Bolivia,BO,2023-01-01,Films,3,Guillermo del Toro’s Pinocchio,,4
20983,Bolivia,BO,2023-01-01,Films,4,How the Grinch Stole Christmas,,8
20984,Bolivia,BO,2023-01-01,Films,5,A Not So Merry Christmas,,2
20985,Bolivia,BO,2023-01-01,Films,6,Puss in Boots,,2
20986,Bolivia,BO,2023-01-01,Films,7,A Bad Moms Christmas,,2
20987,Bolivia,BO,2023-01-01,Films,8,White Chicks,,10
20988,Bolivia,BO,2023-01-01,Films,9,Troll,,5
20989,Bolivia,BO,2023-01-01,Films,10,The Boss Baby,,8
20990,Bolivia,BO,2023-01-01,TV,1,Wednesday,Wednesday: Season 1,6
20991,Bolivia,BO,2023-01-01,TV,2,La Reina del Sur,La Reina del Sur: Season 3,1
20992,Bolivia,BO,2023-01-01,TV,3,Daughter From Another Mother,Daughter From Another Mother: Season 3,1
20993,Bolivia,BO,2023-01-01,TV,4,Alice in Borderland,Alice in Borderland: Season 2,2
20994,Bolivia,BO,2023-01-01,TV,5,Til Money Do Us Part,Til Money Do Us Part: Season 1,11
20995,Bolivia,BO,2023-01-01,TV,6,Emily in Paris,Emily in Paris: Season 3,2
20996,Bolivia,BO,2023-01-01,TV,7,The Unbroken Voice,The Unbroken Voice: Season 1,6
20997,Bolivia,BO,2023-01-01,TV,8,Alice in Borderland,Alice in Borderland: Season 1,5
20998,Bolivia,BO,2023-01-01,TV,9,The Witcher: Blood Origin,The Witcher: Blood Origin: Limited Series,1
20999,Bolivia,BO,2023-01-01,TV,10,Boys Over Flowers,Boys Over Flowers: Volume 1,29
23300,Brazil,BR,2023-06-25,Films,1,Extraction 2,,2
23301,Brazil,BR,2023-06-25,Films,2,Through My Window 2: Across the Sea,,1
23302,Brazil,BR,2023-06-25,Films,3,Rumble,,2
23303,Brazil,BR,2023-06-25,Films,4,Extraction,,2
23304,Brazil,BR,2023-06-25,Films,5,Make Me Believe,,1
23305,Brazil,BR,2023-06-25,Films,6,Ghosts of the Abyss,,1
23306,Brazil,BR,2023-06-25,Films,7,What Happens in Vegas,,2
23307,Brazil,BR,2023-06-25,Films,8,iNumber Number: Jozi Gold,,1
23308,Brazil,BR,2023-06-25,Films,9,The Perfect Find,,1
23309,Brazil,BR,2023-06-25,Films,10,You Do You,,3
23310,Brazil,BR,2023-06-25,TV,1,Black Mirror,Black Mirror: Season 6,2
23311,Brazil,BR,2023-06-25,TV,2,The Surrogacy,The Surrogacy: Season 1,2
23312,Brazil,BR,2023-06-25,TV,3,Love Is Blind: Brazil,Love Is Blind: Brazil: Season 3,3
23313,Brazil,BR,2023-06-25,TV,4,Sleeping Dog,Sleeping Dog: Limited Series,1
23314,Brazil,BR,2023-06-25,TV,5,Fake Profile,Fake Profile: Season 1,4
23315,Brazil,BR,2023-06-25,TV,6,Never Have I Ever,Never Have I Ever: Season 4,3
23316,Brazil,BR,2023-06-25,TV,7,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,2
23317,Brazil,BR,2023-06-25,TV,8,Bloodhounds,Bloodhounds: Season 1,3
23318,Brazil,BR,2023-06-25,TV,9,Our Planet,Our Planet: II,2
23319,Brazil,BR,2023-06-25,TV,10,Not Quite Narwhal,Not Quite Narwhal: Season 1,1
23320,Brazil,BR,2023-06-18,Films,1,Extraction 2,,1
23321,Brazil,BR,2023-06-18,Films,2,You Do You,,2
23322,Brazil,BR,2023-06-18,Films,3,Extraction,,1
23323,Brazil,BR,2023-06-18,Films,4,The Wonder Weeks,,1
23324,Brazil,BR,2023-06-18,Films,5,Abduction,,2
23325,Brazil,BR,2023-06-18,Films,6,A Beautiful Life,,3
23326,Brazil,BR,2023-06-18,Films,7,Prisoners,,3
23327,Brazil,BR,2023-06-18,Films,8,Black Clover: Sword of the Wizard King,,1
23328,Brazil,BR,2023-06-18,Films,9,Rumble,,1
23329,Brazil,BR,2023-06-18,Films,10,Wonder Park,,3
23330,Brazil,BR,2023-06-18,TV,1,Never Have I Ever,Never Have I Ever: Season 4,2
23331,Brazil,BR,2023-06-18,TV,2,Love Is Blind: Brazil,Love Is Blind: Brazil: Season 3,2
23332,Brazil,BR,2023-06-18,TV,3,Fake Profile,Fake Profile: Season 1,3
23333,Brazil,BR,2023-06-18,TV,4,Bloodhounds,Bloodhounds: Season 1,2
23334,Brazil,BR,2023-06-18,TV,5,Black Mirror,Black Mirror: Season 6,1
23335,Brazil,BR,2023-06-18,TV,6,The Surrogacy,The Surrogacy: Season 1,1
23336,Brazil,BR,2023-06-18,TV,7,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,1
23337,Brazil,BR,2023-06-18,TV,8,Our Planet,Our Planet: II,1
23338,Brazil,BR,2023-06-18,TV,9,FUBAR,FUBAR: Season 1,4
23339,Brazil,BR,2023-06-18,TV,10,Arnold,Arnold: Limited Series,1
23340,Brazil,BR,2023-06-11,Films,1,Prisoners,,2
23341,Brazil,BR,2023-06-11,Films,2,Abduction,,1
23342,Brazil,BR,2023-06-11,Films,3,A Beautiful Life,,2
23343,Brazil,BR,2023-06-11,Films,4,The Company Men,,1
23344,Brazil,BR,2023-06-11,Films,5,Shooter,,1
23345,Brazil,BR,2023-06-11,Films,6,You Do You,,1
23346,Brazil,BR,2023-06-11,Films,7,Rich in Love 2,,2
23347,Brazil,BR,2023-06-11,Films,8,Tin & Tina,,3
23348,Brazil,BR,2023-06-11,Films,9,Wonder Park,,2
23349,Brazil,BR,2023-06-11,Films,10,Hotel Transylvania,,1
23350,Brazil,BR,2023-06-11,TV,1,Fake Profile,Fake Profile: Season 1,2
23351,Brazil,BR,2023-06-11,TV,2,Manifest,Manifest: Season 4,7
23352,Brazil,BR,2023-06-11,TV,3,Never Have I Ever,Never Have I Ever: Season 4,1
23353,Brazil,BR,2023-06-11,TV,4,Chiquititas,,93
23354,Brazil,BR,2023-06-11,TV,5,Love Is Blind: Brazil,Love Is Blind: Brazil: Season 3,1
23355,Brazil,BR,2023-06-11,TV,6,FUBAR,FUBAR: Season 1,3
23356,Brazil,BR,2023-06-11,TV,7,Bloodhounds,Bloodhounds: Season 1,1
23357,Brazil,BR,2023-06-11,TV,8,THE DAYS,THE DAYS: Limited Series,2
23358,Brazil,BR,2023-06-11,TV,9,Doctor Cha,Doctor Cha: Limited Series,3
23359,Brazil,BR,2023-06-11,TV,10,Carrossel,,53
23360,Brazil,BR,2023-06-04,Films,1,Blood & Gold,,2
23361,Brazil,BR,2023-06-04,Films,2,A Beautiful Life,,1
23362,Brazil,BR,2023-06-04,Films,3,2 Hearts,,2
23363,Brazil,BR,2023-06-04,Films,4,Tin & Tina,,2
23364,Brazil,BR,2023-06-04,Films,5,Rich in Love 2,,1
23365,Brazil,BR,2023-06-04,Films,6,Prisoners,,1
23366,Brazil,BR,2023-06-04,Films,7,Clifford the Big Red Dog,,1
23367,Brazil,BR,2023-06-04,Films,8,The Mother,,4
23368,Brazil,BR,2023-06-04,Films,9,Hard Feelings,,2
23369,Brazil,BR,2023-06-04,Films,10,Mother's Day,,2
23370,Brazil,BR,2023-06-04,TV,1,Fake Profile,Fake Profile: Season 1,1
23371,Brazil,BR,2023-06-04,TV,2,FUBAR,FUBAR: Season 1,2
23372,Brazil,BR,2023-06-04,TV,3,Chiquititas,,92
23373,Brazil,BR,2023-06-04,TV,4,Manifest,Manifest: Season 4,6
23374,Brazil,BR,2023-06-04,TV,5,"XO, Kitty","XO, Kitty: Season 1",3
23375,Brazil,BR,2023-06-04,TV,6,Carrossel,,52
23376,Brazil,BR,2023-06-04,TV,7,Doctor Cha,Doctor Cha: Limited Series,2
23377,Brazil,BR,2023-06-04,TV,8,Queen Charlotte: A Bridgerton Story,,5
23378,Brazil,BR,2023-06-04,TV,9,Muted,Muted: Limited Series,3
23379,Brazil,BR,2023-06-04,TV,10,THE DAYS,THE DAYS: Limited Series,1
23380,Brazil,BR,2023-05-28,Films,1,2 Hearts,,1
23381,Brazil,BR,2023-05-28,Films,2,Mother's Day,,1
23382,Brazil,BR,2023-05-28,Films,3,The Mother,,3
23383,Brazil,BR,2023-05-28,Films,4,Astérix & Obélix: The Middle Kingdom,,2
23384,Brazil,BR,2023-05-28,Films,5,Hard Feelings,,1
23385,Brazil,BR,2023-05-28,Films,6,Blood & Gold,,1
23386,Brazil,BR,2023-05-28,Films,7,Tin & Tina,,1
23387,Brazil,BR,2023-05-28,Films,8,Faithfully Yours,,2
23388,Brazil,BR,2023-05-28,Films,9,The Great Wall,,2
23389,Brazil,BR,2023-05-28,Films,10,"Big Mommas: Like Father, Like Son",,1
23390,Brazil,BR,2023-05-28,TV,1,FUBAR,FUBAR: Season 1,1
23391,Brazil,BR,2023-05-28,TV,2,"XO, Kitty","XO, Kitty: Season 1",2
23392,Brazil,BR,2023-05-28,TV,3,Muted,Muted: Limited Series,2
23393,Brazil,BR,2023-05-28,TV,4,Chiquititas,,91
23394,Brazil,BR,2023-05-28,TV,5,Queen Charlotte: A Bridgerton Story,,4
23395,Brazil,BR,2023-05-28,TV,6,Carrossel,,51
23396,Brazil,BR,2023-05-28,TV,7,Carinha de Anjo,Carinha de Anjo: Season 1,42
23397,Brazil,BR,2023-05-28,TV,8,Doctor Cha,Doctor Cha: Limited Series,1
23398,Brazil,BR,2023-05-28,TV,9,The Smurfs,The Smurfs: Season 1,4
23399,Brazil,BR,2023-05-28,TV,10,Black Knight,Black Knight: Season 1,3
23400,Brazil,BR,2023-05-21,Films,1,The Mother,,2
23401,Brazil,BR,2023-05-21,Films,2,Faithfully Yours,,1
23402,Brazil,BR,2023-05-21,Films,3,Astérix & Obélix: The Middle Kingdom,,1
23403,Brazil,BR,2023-05-21,Films,4,Synchronic,,2
23404,Brazil,BR,2023-05-21,Films,5,¡Que viva México!,,2
23405,Brazil,BR,2023-05-21,Films,6,AKA,,4
23406,Brazil,BR,2023-05-21,Films,7,Royalteen: Princess Margrethe,,2
23407,Brazil,BR,2023-05-21,Films,8,The Deep End of the Ocean,,3
23408,Brazil,BR,2023-05-21,Films,9,Turbo,,1
23409,Brazil,BR,2023-05-21,Films,10,Big Momma's House,,1
23410,Brazil,BR,2023-05-21,TV,1,"XO, Kitty","XO, Kitty: Season 1",1
23411,Brazil,BR,2023-05-21,TV,2,Queen Charlotte: A Bridgerton Story,,3
23412,Brazil,BR,2023-05-21,TV,3,Muted,Muted: Limited Series,1
23413,Brazil,BR,2023-05-21,TV,4,Chiquititas,,90
23414,Brazil,BR,2023-05-21,TV,5,Black Knight,Black Knight: Season 1,2
23415,Brazil,BR,2023-05-21,TV,6,Carrossel,,50
23416,Brazil,BR,2023-05-21,TV,7,Sweet Tooth,Sweet Tooth: Season 2,4
23417,Brazil,BR,2023-05-21,TV,8,The Smurfs,The Smurfs: Season 1,3
23418,Brazil,BR,2023-05-21,TV,9,Bridgerton,Bridgerton: Season 1,5
23419,Brazil,BR,2023-05-21,TV,10,Bridgerton,Bridgerton: Season 2,7
23420,Brazil,BR,2023-05-14,Films,1,The Mother,,1
23421,Brazil,BR,2023-05-14,Films,2,The Tournament,,2
23422,Brazil,BR,2023-05-14,Films,3,AKA,,3
23423,Brazil,BR,2023-05-14,Films,4,Synchronic,,1
23424,Brazil,BR,2023-05-14,Films,5,The Deep End of the Ocean,,2
23425,Brazil,BR,2023-05-14,Films,6,The Last Stand,,2
23426,Brazil,BR,2023-05-14,Films,7,1408,,1
23427,Brazil,BR,2023-05-14,Films,8,Royalteen: Princess Margrethe,,1
23428,Brazil,BR,2023-05-14,Films,9,Kung Fu Panda 3,,2
23429,Brazil,BR,2023-05-14,Films,10,¡Que viva México!,,1
23430,Brazil,BR,2023-05-14,TV,1,Queen Charlotte: A Bridgerton Story,,2
23431,Brazil,BR,2023-05-14,TV,2,Chiquititas,,89
23432,Brazil,BR,2023-05-14,TV,3,Sweet Tooth,Sweet Tooth: Season 2,3
23433,Brazil,BR,2023-05-14,TV,4,Black Knight,Black Knight: Season 1,1
23434,Brazil,BR,2023-05-14,TV,5,The Smurfs,The Smurfs: Season 1,2
23435,Brazil,BR,2023-05-14,TV,6,Carrossel,,49
23436,Brazil,BR,2023-05-14,TV,7,Bridgerton,Bridgerton: Season 1,4
23437,Brazil,BR,2023-05-14,TV,8,Heartland,Heartland: Season 16,1
23438,Brazil,BR,2023-05-14,TV,9,Outlander,Outlander: Season 6,2
23439,Brazil,BR,2023-05-14,TV,10,The Marked Heart,The Marked Heart: Season 2,4
23440,Brazil,BR,2023-05-07,Films,1,AKA,,2
23441,Brazil,BR,2023-05-07,Films,2,The Deep End of the Ocean,,1
23442,Brazil,BR,2023-05-07,Films,3,Wind River,,2
23443,Brazil,BR,2023-05-07,Films,4,The Tournament,,1
23444,Brazil,BR,2023-05-07,Films,5,The Lodge,,1
23445,Brazil,BR,2023-05-07,Films,6,"Kiss, Kiss!",,2
23446,Brazil,BR,2023-05-07,Films,7,The Last Stand,,1
23447,Brazil,BR,2023-05-07,Films,8,The Father,,1
23448,Brazil,BR,2023-05-07,Films,9,Blue Thunder,,1
23449,Brazil,BR,2023-05-07,Films,10,Paw Patrol: The Movie,,7
23450,Brazil,BR,2023-05-07,TV,1,Queen Charlotte: A Bridgerton Story,,1
23451,Brazil,BR,2023-05-07,TV,2,Sweet Tooth,Sweet Tooth: Season 2,2
23452,Brazil,BR,2023-05-07,TV,3,Chiquititas,,88
23453,Brazil,BR,2023-05-07,TV,4,Sweet Tooth,Sweet Tooth: Season 1,3
23454,Brazil,BR,2023-05-07,TV,5,The Marked Heart,The Marked Heart: Season 2,3
23455,Brazil,BR,2023-05-07,TV,6,The Nurse,The Nurse: Limited Series,2
23456,Brazil,BR,2023-05-07,TV,7,Firefly Lane,Firefly Lane: Season 2,3
23457,Brazil,BR,2023-05-07,TV,8,The Smurfs,The Smurfs: Season 1,1
23458,Brazil,BR,2023-05-07,TV,9,The Tailor,The Tailor: Season 1,1
23459,Brazil,BR,2023-05-07,TV,10,Outlander,Outlander: Season 6,1
23460,Brazil,BR,2023-04-30,Films,1,AKA,,1
23461,Brazil,BR,2023-04-30,Films,2,Wind River,,1
23462,Brazil,BR,2023-04-30,Films,3,Chokehold,,2
23463,Brazil,BR,2023-04-30,Films,4,A Tourist's Guide to Love,,2
23464,Brazil,BR,2023-04-30,Films,5,"Kiss, Kiss!",,1
23465,Brazil,BR,2023-04-30,Films,6,Let Him Go,,2
23466,Brazil,BR,2023-04-30,Films,7,One More Time,,1
23467,Brazil,BR,2023-04-30,Films,8,Paw Patrol: The Movie,,6
23468,Brazil,BR,2023-04-30,Films,9,Hunger,,3
23469,Brazil,BR,2023-04-30,Films,10,Trolls World Tour,,3
23470,Brazil,BR,2023-04-30,TV,1,Sweet Tooth,Sweet Tooth: Season 2,1
23471,Brazil,BR,2023-04-30,TV,2,The Marked Heart,The Marked Heart: Season 2,2
23472,Brazil,BR,2023-04-30,TV,3,Welcome to Eden,Welcome to Eden: Season 2,2
23473,Brazil,BR,2023-04-30,TV,4,Chiquititas,,87
23474,Brazil,BR,2023-04-30,TV,5,The Nurse,The Nurse: Limited Series,1
23475,Brazil,BR,2023-04-30,TV,6,The Marked Heart,The Marked Heart: Season 1,7
23476,Brazil,BR,2023-04-30,TV,7,Sweet Tooth,Sweet Tooth: Season 1,2
23477,Brazil,BR,2023-04-30,TV,8,Rough Diamonds,Rough Diamonds: Season 1,1
23478,Brazil,BR,2023-04-30,TV,9,The Night Agent,The Night Agent: Season 1,6
23479,Brazil,BR,2023-04-30,TV,10,Carrossel,,48
23480,Brazil,BR,2023-04-23,Films,1,Let Him Go,,1
23481,Brazil,BR,2023-04-23,Films,2,The Last Kingdom: Seven Kings Must Die,,2
23482,Brazil,BR,2023-04-23,Films,3,Queens on the Run,,2
23483,Brazil,BR,2023-04-23,Films,4,Hunger,,2
23484,Brazil,BR,2023-04-23,Films,5,A Tourist's Guide to Love,,1
23485,Brazil,BR,2023-04-23,Films,6,Trolls World Tour,,2
23486,Brazil,BR,2023-04-23,Films,7,Chokehold,,1
23487,Brazil,BR,2023-04-23,Films,8,Phenomena,,1
23488,Brazil,BR,2023-04-23,Films,9,Mighty Morphin Power Rangers: Once & Always,,1
23489,Brazil,BR,2023-04-23,Films,10,Murder Mystery 2,,4
23490,Brazil,BR,2023-04-23,TV,1,The Marked Heart,The Marked Heart: Season 2,1
23491,Brazil,BR,2023-04-23,TV,2,The Night Agent,The Night Agent: Season 1,5
23492,Brazil,BR,2023-04-23,TV,3,Chiquititas,,86
23493,Brazil,BR,2023-04-23,TV,4,The Marked Heart,The Marked Heart: Season 1,6
23494,Brazil,BR,2023-04-23,TV,5,Welcome to Eden,Welcome to Eden: Season 2,1
23495,Brazil,BR,2023-04-23,TV,6,The Diplomat,The Diplomat: Season 1,1
23496,Brazil,BR,2023-04-23,TV,7,Carrossel,,47
23497,Brazil,BR,2023-04-23,TV,8,Obsession,Obsession: Limited Series,2
23498,Brazil,BR,2023-04-23,TV,9,Smother-in-Law,Smother-in-Law: Season 2,2
23499,Brazil,BR,2023-04-23,TV,10,Florida Man,Florida Man: Limited Series,2
23500,Brazil,BR,2023-04-16,Films,1,Hunger,,1
23501,Brazil,BR,2023-04-16,Films,2,The Last Kingdom: Seven Kings Must Die,,1
23502,Brazil,BR,2023-04-16,Films,3,Trolls World Tour,,1
23503,Brazil,BR,2023-04-16,Films,4,Chupa,,2
23504,Brazil,BR,2023-04-16,Films,5,Noah,,3
23505,Brazil,BR,2023-04-16,Films,6,Murder Mystery 2,,3
23506,Brazil,BR,2023-04-16,Films,7,Queens on the Run,,1
23507,Brazil,BR,2023-04-16,Films,8,Home,,2
23508,Brazil,BR,2023-04-16,Films,9,The Glass Castle,,2
23509,Brazil,BR,2023-04-16,Films,10,Patriots Day,,3
23510,Brazil,BR,2023-04-16,TV,1,The Night Agent,The Night Agent: Season 1,4
23511,Brazil,BR,2023-04-16,TV,2,Chiquititas,,85
23512,Brazil,BR,2023-04-16,TV,3,Obsession,Obsession: Limited Series,1
23513,Brazil,BR,2023-04-16,TV,4,Smother-in-Law,Smother-in-Law: Season 2,1
23514,Brazil,BR,2023-04-16,TV,5,The Blacklist,The Blacklist: Season 9,3
23515,Brazil,BR,2023-04-16,TV,6,Carrossel,,46
23516,Brazil,BR,2023-04-16,TV,7,BEEF,BEEF: Season 1,2
23517,Brazil,BR,2023-04-16,TV,8,Florida Man,Florida Man: Limited Series,1
23518,Brazil,BR,2023-04-16,TV,9,Carinha de Anjo,Carinha de Anjo: Season 1,41
23519,Brazil,BR,2023-04-16,TV,10,Bodyguard,Bodyguard: Season 1,1
23520,Brazil,BR,2023-04-09,Films,1,Murder Mystery 2,,2
23521,Brazil,BR,2023-04-09,Films,2,Chupa,,1
23522,Brazil,BR,2023-04-09,Films,3,Patriots Day,,2
23523,Brazil,BR,2023-04-09,Films,4,Noah,,2
23524,Brazil,BR,2023-04-09,Films,5,Power Rangers,,2
23525,Brazil,BR,2023-04-09,Films,6,Murder Mystery,,2
23526,Brazil,BR,2023-04-09,Films,7,Kill Boksoon,,2
23527,Brazil,BR,2023-04-09,Films,8,Ghost Rider,,1
23528,Brazil,BR,2023-04-09,Films,9,The Glass Castle,,1
23529,Brazil,BR,2023-04-09,Films,10,Home,,1
23530,Brazil,BR,2023-04-09,TV,1,The Night Agent,The Night Agent: Season 1,3
23531,Brazil,BR,2023-04-09,TV,2,The Blacklist,The Blacklist: Season 9,2
23532,Brazil,BR,2023-04-09,TV,3,Chiquititas,,84
23533,Brazil,BR,2023-04-09,TV,4,Carrossel,,45
23534,Brazil,BR,2023-04-09,TV,5,Unseen,Unseen: Season 1,2
23535,Brazil,BR,2023-04-09,TV,6,The Blacklist,The Blacklist: Season 1,1
23536,Brazil,BR,2023-04-09,TV,7,Invisible City,Invisible City: Season 2,3
23537,Brazil,BR,2023-04-09,TV,8,War Sailor,War Sailor: Limited Series,1
23538,Brazil,BR,2023-04-09,TV,9,Love Is Blind,Love Is Blind: Season 4,2
23539,Brazil,BR,2023-04-09,TV,10,BEEF,BEEF: Season 1,1
23540,Brazil,BR,2023-04-02,Films,1,Murder Mystery 2,,1
23541,Brazil,BR,2023-04-02,Films,2,Chor Nikal Ke Bhaga,,2
23542,Brazil,BR,2023-04-02,Films,3,Murder Mystery,,1
23543,Brazil,BR,2023-04-02,Films,4,Power Rangers,,1
23544,Brazil,BR,2023-04-02,Films,5,Johnny,,2
23545,Brazil,BR,2023-04-02,Films,6,Kill Boksoon,,1
23546,Brazil,BR,2023-04-02,Films,7,Luther: The Fallen Sun,,4
23547,Brazil,BR,2023-04-02,Films,8,City of God,,2
23548,Brazil,BR,2023-04-02,Films,9,Paw Patrol: The Movie,,5
23549,Brazil,BR,2023-04-02,Films,10,Patriots Day,,1
23550,Brazil,BR,2023-04-02,TV,1,The Night Agent,The Night Agent: Season 1,2
23551,Brazil,BR,2023-04-02,TV,2,Chiquititas,,83
23552,Brazil,BR,2023-04-02,TV,3,Invisible City,Invisible City: Season 2,2
23553,Brazil,BR,2023-04-02,TV,4,Who Were We Running From?,Who Were We Running From?: Limited Series,2
23554,Brazil,BR,2023-04-02,TV,5,Unseen,Unseen: Season 1,1
23555,Brazil,BR,2023-04-02,TV,6,Shadow and Bone,Shadow and Bone: Season 2,3
23556,Brazil,BR,2023-04-02,TV,7,The Blacklist,The Blacklist: Season 9,1
23557,Brazil,BR,2023-04-02,TV,8,Carrossel,,44
23558,Brazil,BR,2023-04-02,TV,9,Invisible City,Invisible City: Season 1,2
23559,Brazil,BR,2023-04-02,TV,10,Love Is Blind,Love Is Blind: Season 4,1
23560,Brazil,BR,2023-03-26,Films,1,City of God,,1
23561,Brazil,BR,2023-03-26,Films,2,Luther: The Fallen Sun,,3
23562,Brazil,BR,2023-03-26,Films,3,The Magician's Elephant,,2
23563,Brazil,BR,2023-03-26,Films,4,In His Shadow,,2
23564,Brazil,BR,2023-03-26,Films,5,Chor Nikal Ke Bhaga,,1
23565,Brazil,BR,2023-03-26,Films,6,Still Time,,2
23566,Brazil,BR,2023-03-26,Films,7,Noise,,2
23567,Brazil,BR,2023-03-26,Films,8,Paw Patrol: The Movie,,4
23568,Brazil,BR,2023-03-26,Films,9,Johnny,,1
23569,Brazil,BR,2023-03-26,Films,10,Furies,,1
23570,Brazil,BR,2023-03-26,TV,1,The Night Agent,The Night Agent: Season 1,1
23571,Brazil,BR,2023-03-26,TV,2,Invisible City,Invisible City: Season 2,1
23572,Brazil,BR,2023-03-26,TV,3,Shadow and Bone,Shadow and Bone: Season 2,2
23573,Brazil,BR,2023-03-26,TV,4,Chiquititas,,82
23574,Brazil,BR,2023-03-26,TV,5,Sky High: The Series,Sky High: The Series: Season 1,2
23575,Brazil,BR,2023-03-26,TV,6,The Glory,The Glory: Season 1,4
23576,Brazil,BR,2023-03-26,TV,7,Invisible City,Invisible City: Season 1,1
23577,Brazil,BR,2023-03-26,TV,8,Who Were We Running From?,Who Were We Running From?: Limited Series,1
23578,Brazil,BR,2023-03-26,TV,9,Crash Course in Romance,Crash Course in Romance: Limited Series,2
23579,Brazil,BR,2023-03-26,TV,10,Shadow and Bone,Shadow and Bone: Season 1,2
23580,Brazil,BR,2023-03-19,Films,1,Luther: The Fallen Sun,,2
23581,Brazil,BR,2023-03-19,Films,2,Still Time,,1
23582,Brazil,BR,2023-03-19,Films,3,Faraway,,2
23583,Brazil,BR,2023-03-19,Films,4,The Magician's Elephant,,1
23584,Brazil,BR,2023-03-19,Films,5,Paw Patrol: The Movie,,3
23585,Brazil,BR,2023-03-19,Films,6,In His Shadow,,1
23586,Brazil,BR,2023-03-19,Films,7,"Luccas Neto em: Acampamento de Férias 4, O Desafio Final",,1
23587,Brazil,BR,2023-03-19,Films,8,Uma Quase Dupla,,1
23588,Brazil,BR,2023-03-19,Films,9,Noise,,1
23589,Brazil,BR,2023-03-19,Films,10,Last Stop 174,,1
23590,Brazil,BR,2023-03-19,TV,1,The Glory,The Glory: Season 1,3
23591,Brazil,BR,2023-03-19,TV,2,Shadow and Bone,Shadow and Bone: Season 2,1
23592,Brazil,BR,2023-03-19,TV,3,Chiquititas,,81
23593,Brazil,BR,2023-03-19,TV,4,You,You: Season 4,4
23594,Brazil,BR,2023-03-19,TV,5,Sky High: The Series,Sky High: The Series: Season 1,1
23595,Brazil,BR,2023-03-19,TV,6,Shadow and Bone,Shadow and Bone: Season 1,1
23596,Brazil,BR,2023-03-19,TV,7,Wrong Side of the Tracks,Wrong Side of the Tracks: Season 2,3
23597,Brazil,BR,2023-03-19,TV,8,Outer Banks,Outer Banks: Season 3,4
23598,Brazil,BR,2023-03-19,TV,9,Crash Course in Romance,Crash Course in Romance: Limited Series,1
23599,Brazil,BR,2023-03-19,TV,10,Sex/Life,Sex/Life: Season 2,3
23600,Brazil,BR,2023-03-12,Films,1,Luther: The Fallen Sun,,1
23601,Brazil,BR,2023-03-12,Films,2,Paw Patrol: The Movie,,2
23602,Brazil,BR,2023-03-12,Films,3,Faraway,,1
23603,Brazil,BR,2023-03-12,Films,4,10 Days of a Good Man,,1
23604,Brazil,BR,2023-03-12,Films,5,Love at First Kiss,,2
23605,Brazil,BR,2023-03-12,Films,6,The Condemned,,2
